id,name,owner,geom,building_type,built_date,replaced_date,built_date_confidence_pct,replaced_date_confidence_pct,source,timewalk_notes,street_address,num_floors,material,roof_type,fire_damage,confidence_notes,house_number,address_generated,building_type_original,building_color,timewalk_id,live_model_id
1399,\N,\N,0106000020110F0000010000000103000000010000000500000000000421C76D5FC10000A07A24F45241000086ACC86D5FC10000D80924F45241000020A2C96D5FC10000886727F4524100009E16C86D5FC1000048D827F4524100000421C76D5FC10000A07A24F45241,residential_middle,\N,\N,\N,\N,period_defaults_v1,\N,32 Orange Street,3,brick,hip,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",32,t,commercial_wealthy,#A8C84A,tw_1776_01M08HMQZT26CZWRWYRQKY45Z2,\N
1423,\N,\N,0106000020110F00000100000001030000000100000009000000000050E1E96C5FC10000D8FE89F552410000520AE86C5FC1000060758AF552410000F4C3E76C5FC1000018878AF552410000364DE66C5FC1000080B584F5524100006693E66C5FC10000D8A384F552410000726AE86C5FC10000482D84F5524100001E48E96C5FC1000080F583F552410000F2BEEA6C5FC1000010C789F55241000050E1E96C5FC10000D8FE89F55241,residential_poor,\N,\N,\N,\N,period_defaults_v1,\N,94 Bowery Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",94,t,residential_poor,#8B5E3C,tw_1776_01M08HMQZTX9M1FD8GQYYPM72R,\N
1425,\N,Hitchcock John,0106000020110F00000100000001030000000100000007000000000019E8156D5FC10000D0CBDBF4524100005515176D5FC10000B039DBF452410000F7E2176D5FC10000F0D5DAF45241000044811A6D5FC10000F83BE0F452410000B2B3196D5FC10000B09FE0F4524100006686186D5FC10000D831E1F45241000019E8156D5FC10000D0CBDBF45241,residential_middle,\N,\N,\N,\N,1786_NYC_Directory,\N,23 Pearl Street/ Queen Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 117 Pearl Street/ Queen Street. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",23,t,residential_middle,#A8C84A,tw_1776_01M08HMQZTAV81BCXDD49HFH8D,\N
1427,\N,"earthen-ware,",0106000020110F000001000000010300000001000000070000000000FAC7C86C5FC10000605F52F55241000016EAC76C5FC1000090C052F552410000354FC66C5FC10000A0164FF5524100008532C76C5FC1000010B34EF5524100007DB4C76C5FC10000E87B4EF5524100009C44C96C5FC10000782A52F552410000FAC7C86C5FC10000605F52F55241,residential_poor,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,36 Van Water Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 79 Van Water Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",36,t,residential_poor,#8B5E3C,tw_1776_01M08HMQZTHDP764VHHDHTS6R8,\N
1428,\N,\N,0106000020110F00000100000001030000000100000009000000000058C8E06D5FC1000060B127F5524100003C74DF6D5FC10000F0E526F5524100007616DF6D5FC1000088AE26F552410000C8A1E16D5FC10000A06022F5524100005802E26D5FC10000B09922F5524100006259E36D5FC10000E06623F552410000545DE46D5FC10000580224F55241000068CCE16D5FC10000E84C28F55241000058C8E06D5FC1000060B127F55241,docks,\N,\N,\N,\N,great_fire_spatial_analysis,\N,17 Liberty Street,1,wood_frame,shed,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",17,t,docks,#4A90D9,tw_1776_01M08HMQZTH1C7411AFW1Z7H43,\N
1429,\N,\N,0106000020110F000001000000010300000001000000050000000000F876C16D5FC10000B8A34DF4524100005C27C36D5FC10000D81C4DF4524100002632C46D5FC10000387450F452410000C081C26D5FC1000018FB50F452410000F876C16D5FC10000B8A34DF45241,residential_wealthy,\N,\N,\N,\N,period_defaults_v1,\N,104 Broad Street,3,brick,gambrel,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",104,t,residential_wealthy,#2ECC71,tw_1776_01M08HMQZTX5Y4VX3HQ0QKCNPA,\N
1430,\N,\N,0106000020110F0000010000000103000000010000000500000000006F82EC6C5FC10000F0DC2FF552410000604FEE6C5FC1000088382EF5524100003504F26C5FC10000D04832F5524100004237F06C5FC1000038ED33F5524100006F82EC6C5FC10000F0DC2FF55241,residential_middle,\N,\N,\N,\N,period_defaults_v1,\N,1 Jacob Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",1,t,residential_poor,#A8C84A,tw_1776_01M08HMQZTQ86TWSSAVRN39FNC,\N
1431,\N,\N,0106000020110F0000010000000103000000010000000900000000009A49806D5FC100008026E1F452410000DA067F6D5FC1000028C0DFF4524100007A7E7E6D5FC10000B828DFF4524100007035826D5FC10000F8CFDBF452410000F8BD826D5FC100009067DCF452410000B600846D5FC10000E0CDDDF4524100004EF0846D5FC10000E8D7DEF4524100001639816D5FC100006830E2F4524100009A49806D5FC100008026E1F45241,commercial_middle,\N,\N,\N,\N,period_defaults_v2_stokes,\N,14 Liberty Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",14,t,residential_middle,#E8871A,tw_1776_01M08HMQZT8HTS34B5E6ECP428,\N
1432,\N,Jonas Lyon,0106000020110F000001000000010300000001000000070000000000E010CD6D5FC1000098B599F4524100005E7ECC6D5FC10000D0929BF45241000000C2C66D5FC1000008D099F4524100007E3BC76D5FC10000504498F452410000845AC76D5FC1000048A097F452410000B43FCD6D5FC1000008BE98F452410000E010CD6D5FC1000098B599F45241,residential_wealthy,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,82 Broad Street,3,brick,gambrel,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 21 Broad Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",82,t,residential_wealthy,#2ECC71,tw_1776_01M08HMQZT3K238V0640Z5VPG0,\N
1434,\N,\N,0106000020110F00000100000001030000000100000005000000000070C3BA6D5FC10000780054F552410000F8EABC6D5FC10000A05555F5524100001AC3B96D5FC1000000705AF552410000929BB76D5FC10000E01A59F55241000070C3BA6D5FC10000780054F55241,residential_middle,\N,\N,\N,\N,great_fire_spatial_analysis,\N,12 Dey Street / Deyes Street,2,wood_clapboard,gabled,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",12,t,residential_middle,#A8C84A,tw_1776_01M08HMQZTP9M65KAJRJ3KRKSW,\N
1435,\N,Hunt T.,0106000020110F000001000000010300000001000000090000000000465D4C6D5FC10000D06E8DF452410000A47B4B6D5FC1000070508EF4524100006E1A4B6D5FC10000A0B18EF4524100004491476D5FC10000A0288BF45241000092F2476D5FC1000050C78AF4524100004AE6486D5FC1000098D389F452410000B435496D5FC10000488A89F452410000EC994C6D5FC10000D8368DF452410000465D4C6D5FC10000D06E8DF45241,commercial_middle,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,186 Water Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 104 Water Street. Waterfront commercial area - wood frame typical per Burrows & Wallace ""Gotham"". Near docks/wharves.",186,t,commercial_wealthy,#E8871A,tw_1776_01M08HMQZTZKP4T3DC7J3G5AFV,\N
1437,\N,\N,0106000020110F00000100000001030000000100000009000000000049AC216D5FC10000081117F552410000E851206D5FC10000E08F18F552410000FC2B206D5FC10000B0BA18F55241000045AE1B6D5FC1000020C014F55241000084D91B6D5FC10000508F14F5524100004A391D6D5FC10000800A13F552410000DDF71D6D5FC10000E03712F552410000D16A226D5FC10000703E16F55241000049AC216D5FC10000081117F55241,residential_middle,\N,\N,\N,\N,period_defaults_v1,\N,11 Gold Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",11,t,residential_poor,#A8C84A,tw_1776_01M08HMQZTJ12XQ75R04H2BWES,\N
1440,\N,Gilford Samuel,0106000020110F00000100000001030000000100000005000000000032C4336D5FC10000288739F552410000F7F2346D5FC10000E0F037F55241000086C2396D5FC10000C8863BF552410000C293386D5FC10000101D3DF55241000032C4336D5FC10000288739F55241,commercial_middle,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,53 William Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 77 William Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",53,t,residential_poor,#E8871A,tw_1776_01M08HMQZTF4RT3Y95TE1NRT3F,\N
1441,\N,Thompson Alex.,0106000020110F00000100000001030000000100000005000000000072A0BE6D5FC10000F0B566F452410000820EC06D5FC10000C8CE65F4524100008475C26D5FC10000E09C69F4524100007207C16D5FC1000008846AF45241000072A0BE6D5FC10000F0B566F45241,commercial_wealthy,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,7 S William Street,3,brick,hip,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 63 S William Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",7,t,commercial_wealthy,#D4AF37,tw_1776_01M08HMQZTSV26WER49RTNS1X6,\N
1442,\N,Muligan H.,0106000020110F000001000000010300000001000000070000000000C051CC6D5FC1000040CB3FF4524100007AD7CA6D5FC10000385A40F452410000B2CEC96D5FC1000050BE40F4524100001A0AC86D5FC1000000113CF452410000DE12C96D5FC10000E8AC3BF452410000288DCA6D5FC10000E81D3BF452410000C051CC6D5FC1000040CB3FF45241,residential_wealthy,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,70 Pearl Street/ Queen Street,3,brick,gambrel,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 23 Pearl Street/ Queen Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",70,t,residential_wealthy,#2ECC71,tw_1776_01M08HMQZT6HPWQEJ662D4VH77,\N
1445,\N,\N,0106000020110F0000010000000103000000010000000700000000000015556D5FC10000989AD5F452410000A61A546D5FC10000282CD7F45241000022034F6D5FC10000A8FFD3F452410000DEFD4F6D5FC10000806DD2F452410000762F506D5FC10000181ED2F4524100005E46556D5FC10000884BD5F4524100000015556D5FC10000989AD5F45241,commercial_middle,\N,\N,\N,\N,period_defaults_v1,\N,24 Gold Street,3,brick,gambrel,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",24,t,residential_wealthy,#E8871A,tw_1776_01M08HMQZT1Z8VGZPBD1VQ8B6S,\N
1446,\N,Hbbley Abr.,0106000020110F00000100000001030000000100000009000000000010D9F36C5FC100007020EAF4524100007E5BF26C5FC100001801EBF45241000091FFF16C5FC100003041EBF4524100007A23EF6C5FC100003827E7F452410000B9A7EF6C5FC1000000CBE6F4524100009C4FF16C5FC1000070D1E5F4524100003150F26C5FC10000603AE5F452410000AED9F46C5FC100005889E9F45241000010D9F36C5FC100007020EAF45241,commercial_middle,\N,\N,\N,\N,1786_NYC_Directory,\N,57 Pearl Street/ Queen Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 143 Pearl Street/ Queen Street. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",57,t,residential_middle,#E8871A,tw_1776_01M08HMQZTRZXMX8N01XH01JD3,\N
1449,\N,\N,0106000020110F000001000000010300000001000000070000000000D42B406D5FC1000010F4F9F452410000CEF3406D5FC10000600BF9F452410000B095416D5FC10000004FF8F4524100007A22466D5FC100004838FCF452410000BC80456D5FC1000080F4FCF452410000A0B8446D5FC1000058DDFDF452410000D42B406D5FC1000010F4F9F45241,residential_middle,\N,\N,\N,\N,period_defaults_v2_stokes,\N,40 Gold Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",40,t,residential_middle,#A8C84A,tw_1776_01M08HMQZTMDWKFS497N39ZZHG,\N
1451,\N,\N,0106000020110F000001000000010300000001000000070000000000A0B18F6D5FC1000068806EF552410000F8B9906D5FC10000C80C6FF552410000AAE98D6D5FC10000685974F55241000034E18C6D5FC10000F8CC73F552410000EA008C6D5FC10000E05573F55241000064D18E6D5FC1000058096EF552410000A0B18F6D5FC1000068806EF55241,residential_wealthy,\N,\N,\N,\N,period_defaults_v1,\N,36 Vesey Street,3,brick,hip,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",36,t,commercial_wealthy,#2ECC71,tw_1776_01M08HMQZTHE3M1PVZS3JNTH2E,\N
1455,\N,\N,0106000020110F00000100000001030000000100000005000000000086ACC86D5FC10000D80924F4524100001CB7CA6D5FC10000D87423F452410000B6ACCB6D5FC1000088D226F45241000020A2C96D5FC10000886727F45241000086ACC86D5FC10000D80924F45241,commercial_wealthy,\N,\N,\N,\N,period_defaults_v2_stokes,\N,30 Orange Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",30,t,commercial_middle,#D4AF37,tw_1776_01M08HMQZTH3EFPF4HX3XKTH63,\N
1479,\N,\N,0106000020110F00000100000001030000000100000007000000000038C4E76C5FC1000008878AF5524100003E32E66C5FC1000038EC8AF55241000061EBE56C5FC1000010FE8AF552410000B974E46C5FC10000702C85F5524100004CBBE46C5FC10000B01A85F552410000364DE66C5FC1000080B584F55241000038C4E76C5FC1000008878AF55241,residential_poor,\N,\N,\N,\N,period_defaults_v1,\N,98 Bowery Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",98,t,residential_poor,#8B5E3C,tw_1776_01M08HMQZTMF2ZSCZB8BG9TNXK,\N
1481,\N,Kitchel Samuel,0106000020110F0000010000000103000000010000000500000000000BE3176D5FC10000E8D5DAF45241000069C3196D5FC10000E0ECD9F452410000A4611C6D5FC10000F852DFF45241000044811A6D5FC10000F83BE0F4524100000BE3176D5FC10000E8D5DAF45241,residential_poor,\N,\N,\N,\N,1786_NYC_Directory,\N,19 Pearl Street/ Queen Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 108 Pearl Street/ Queen Street. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",19,t,commercial_middle,#8B5E3C,tw_1776_01M08HMQZTABSMHWDNGZ05WYGW,\N
1483,\N,Hunt T.,0106000020110F00000100000001030000000100000005000000000016EAC76C5FC1000090C052F5524100008A98C66C5FC10000685453F552410000A7FDC46C5FC1000078AA4FF552410000354FC66C5FC10000A0164FF55241000016EAC76C5FC1000090C052F55241,commercial_middle,\N,\N,\N,\N,1786_NYC_Directory,\N,38 Van Water Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 104 Van Water Street. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",38,t,residential_middle,#E8871A,tw_1776_01M08HMQZT15YC0JGZHP4BPS87,\N
