id,block_id,on_plate,alignment_class,cell_class,block_coverage_class,split,negatives_allowed_in_block
6798,168,True,weak_ink_support,loose_placement,partial,train,False
6824,175,True,aligned,traced_merged_cells,partial,train,False
6825,152,True,weak_ink_support,loose_placement,exhaustive,val,True
6827,5,True,weak_ink_support,loose_placement,partial,train,False
6828,1,True,weak_ink_support,loose_placement,partial,val,False
6829,1,True,aligned,loose_placement,partial,val,False
6830,156,True,weak_ink_support,loose_placement,partial,train,False
6832,165,True,weak_ink_support,loose_placement,partial,train,False
6833,2,True,weak_ink_support,loose_placement,partial,train,False
6836,87,True,weak_ink_support,loose_placement,partial,train,False
6837,173,True,weak_ink_support,loose_placement,partial,train,False
6838,172,True,aligned,loose_placement,partial,train,False
6839,180,True,aligned,loose_placement,partial,train,False
6841,45,True,weak_ink_support,blank_plate,partial,train,False
6842,76,True,weak_ink_support,loose_placement,partial,train,False
6845,194,True,weak_ink_support,loose_placement,partial,val,False
6846,225,True,aligned,traced_merged_cells,partial,train,False
6847,157,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6848,0,True,weak_ink_support,blank_plate,exhaustive,val,True
6851,221,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6852,54,True,weak_ink_support,loose_placement,partial,train,False
6853,40,True,weak_ink_support,loose_placement,partial,train,False
6855,49,True,weak_ink_support,loose_placement,partial,train,False
6856,168,True,weak_ink_support,loose_placement,partial,train,False
6857,259,True,aligned,loose_placement,partial,train,False
6882,175,True,weak_ink_support,loose_placement,partial,train,False
6883,152,True,weak_ink_support,loose_placement,exhaustive,val,True
6885,5,True,weak_ink_support,loose_placement,partial,train,False
6887,1,True,weak_ink_support,loose_placement,partial,val,False
6888,156,True,aligned,loose_placement,partial,train,False
6890,165,True,weak_ink_support,loose_placement,partial,train,False
6891,2,True,modern_proxy_suspect,loose_placement,partial,train,False
6894,87,True,weak_ink_support,loose_placement,partial,train,False
6895,173,True,weak_ink_support,loose_placement,partial,train,False
6897,180,True,aligned,loose_placement,partial,train,False
6898,169,True,weak_ink_support,loose_placement,partial,train,False
6899,45,True,weak_ink_support,loose_placement,partial,train,False
6900,76,True,weak_ink_support,loose_placement,partial,train,False
6903,194,True,weak_ink_support,loose_placement,partial,val,False
6904,225,True,weak_ink_support,loose_placement,partial,train,False
6906,0,True,weak_ink_support,blank_plate,exhaustive,val,True
6907,159,True,aligned,loose_placement,exhaustive,train,True
6909,221,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6910,54,True,weak_ink_support,loose_placement,partial,train,False
6911,40,True,weak_ink_support,loose_placement,partial,train,False
6913,49,True,weak_ink_support,loose_placement,partial,train,False
6914,168,True,weak_ink_support,blank_plate,partial,train,False
6915,259,True,aligned,loose_placement,partial,train,False
6940,152,True,weak_ink_support,loose_placement,exhaustive,val,True
6942,5,True,weak_ink_support,loose_placement,partial,train,False
6944,1,True,aligned,traced_merged_cells,partial,val,False
6945,156,True,aligned,loose_placement,partial,train,False
6946,100,True,weak_ink_support,loose_placement,sparse,train,False
6947,165,True,weak_ink_support,loose_placement,partial,train,False
6948,2,True,weak_ink_support,loose_placement,partial,train,False
6951,87,True,weak_ink_support,loose_placement,partial,train,False
6952,173,True,aligned,loose_placement,partial,train,False
6954,180,True,weak_ink_support,loose_placement,partial,train,False
6955,169,True,weak_ink_support,loose_placement,partial,train,False
6957,76,True,weak_ink_support,loose_placement,partial,train,False
6959,111,False,off_plate,off_plate,no_drawn_cells,excluded_off_plate,False
6960,194,True,weak_ink_support,loose_placement,partial,val,False
6961,225,True,aligned,loose_placement,partial,train,False
6963,0,True,weak_ink_support,blank_plate,exhaustive,val,True
6964,159,True,aligned,loose_placement,exhaustive,train,True
6966,221,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6967,54,True,weak_ink_support,loose_placement,partial,train,False
6970,49,True,weak_ink_support,loose_placement,partial,train,False
6971,168,True,weak_ink_support,blank_plate,partial,train,False
6972,259,True,weak_ink_support,traced_single_cell,partial,train,False
6996,152,True,weak_ink_support,loose_placement,exhaustive,val,True
6998,5,True,weak_ink_support,loose_placement,partial,train,False
7000,1,True,weak_ink_support,loose_placement,partial,val,False
7001,156,True,aligned,traced_single_cell,partial,train,False
7003,165,True,weak_ink_support,loose_placement,partial,train,False
7004,2,True,weak_ink_support,loose_placement,partial,train,False
7005,74,True,weak_ink_support,loose_placement,sparse,train,False
7007,87,True,weak_ink_support,loose_placement,partial,train,False
7008,173,True,weak_ink_support,loose_placement,partial,train,False
7010,180,True,weak_ink_support,loose_placement,partial,train,False
7011,169,True,weak_ink_support,traced_single_cell,partial,train,False
7013,76,True,weak_ink_support,loose_placement,partial,train,False
7015,111,True,weak_ink_support,blank_plate,no_drawn_cells,val,False
7016,194,True,weak_ink_support,loose_placement,partial,val,False
7017,225,True,weak_ink_support,loose_placement,partial,train,False
7019,0,True,weak_ink_support,blank_plate,exhaustive,val,True
7020,159,True,aligned,loose_placement,exhaustive,train,True
7022,221,False,off_plate,off_plate,off_plate,excluded_off_plate,False
7023,54,True,weak_ink_support,loose_placement,partial,train,False
7026,49,True,weak_ink_support,loose_placement,partial,train,False
7027,168,True,weak_ink_support,loose_placement,partial,train,False
7028,259,True,weak_ink_support,loose_placement,partial,train,False
7052,152,True,weak_ink_support,loose_placement,exhaustive,val,True
7054,5,True,aligned,loose_placement,partial,train,False
7056,1,True,weak_ink_support,loose_placement,partial,val,False
7057,156,True,aligned,loose_placement,partial,train,False
7059,165,True,weak_ink_support,loose_placement,partial,train,False
7060,2,True,weak_ink_support,loose_placement,partial,train,False
7061,74,True,weak_ink_support,loose_placement,sparse,train,False
7063,87,True,aligned,traced_merged_cells,partial,train,False
7064,173,True,weak_ink_support,loose_placement,partial,train,False
7066,180,True,weak_ink_support,loose_placement,partial,train,False
7067,169,True,weak_ink_support,loose_placement,partial,train,False
7069,76,True,weak_ink_support,loose_placement,partial,train,False
7073,225,True,weak_ink_support,loose_placement,partial,train,False
7074,29,True,weak_ink_support,loose_placement,partial,train,False
7075,0,True,weak_ink_support,blank_plate,exhaustive,val,True
7076,159,True,aligned,loose_placement,exhaustive,train,True
7078,221,False,off_plate,off_plate,off_plate,excluded_off_plate,False
7079,54,True,weak_ink_support,loose_placement,partial,train,False
7084,259,True,weak_ink_support,loose_placement,partial,train,False
7108,152,True,weak_ink_support,loose_placement,exhaustive,val,True
7110,5,True,aligned,loose_placement,partial,train,False
7112,1,True,weak_ink_support,loose_placement,partial,val,False
7113,156,True,weak_ink_support,loose_placement,partial,train,False
7115,165,True,weak_ink_support,loose_placement,partial,train,False
7116,2,True,weak_ink_support,loose_placement,partial,train,False
7117,74,True,weak_ink_support,loose_placement,sparse,train,False
7119,87,True,weak_ink_support,loose_placement,partial,train,False
7122,180,True,weak_ink_support,loose_placement,partial,train,False
7123,169,True,weak_ink_support,loose_placement,partial,train,False
7125,76,True,weak_ink_support,loose_placement,partial,train,False
7129,225,True,weak_ink_support,loose_placement,partial,train,False
7130,29,True,weak_ink_support,loose_placement,partial,train,False
7131,0,True,weak_ink_support,blank_plate,exhaustive,val,True
7132,159,True,weak_ink_support,loose_placement,exhaustive,train,True
7135,54,True,aligned,loose_placement,partial,train,False
7136,89,True,weak_ink_support,loose_placement,partial,train,False
7139,12,True,weak_ink_support,loose_placement,partial,train,False
7164,152,True,weak_ink_support,loose_placement,exhaustive,val,True
7166,5,True,aligned,loose_placement,partial,train,False
7168,1,True,weak_ink_support,loose_placement,partial,val,False
7169,156,True,weak_ink_support,loose_placement,partial,train,False
7171,165,True,weak_ink_support,loose_placement,partial,train,False
7172,2,True,weak_ink_support,loose_placement,partial,train,False
7175,87,True,weak_ink_support,loose_placement,partial,train,False
7178,180,True,weak_ink_support,loose_placement,partial,train,False
7179,169,True,weak_ink_support,loose_placement,partial,train,False
7181,76,True,weak_ink_support,loose_placement,partial,train,False
7185,225,True,weak_ink_support,loose_placement,partial,train,False
7186,29,True,weak_ink_support,loose_placement,partial,train,False
7187,0,True,weak_ink_support,blank_plate,exhaustive,val,True
7188,159,True,weak_ink_support,loose_placement,exhaustive,train,True
7192,89,True,weak_ink_support,loose_placement,partial,train,False
7195,12,True,weak_ink_support,loose_placement,partial,train,False
7220,152,True,weak_ink_support,loose_placement,exhaustive,val,True
7222,5,True,weak_ink_support,loose_placement,partial,train,False
7223,88,True,weak_ink_support,traced_merged_cells,partial,train,False
7224,1,True,weak_ink_support,loose_placement,partial,val,False
7225,156,True,weak_ink_support,loose_placement,partial,train,False
7227,165,True,weak_ink_support,loose_placement,partial,train,False
7228,2,True,aligned,traced_merged_cells,partial,train,False
7231,87,True,weak_ink_support,loose_placement,partial,train,False
7234,180,True,aligned,loose_placement,partial,train,False
7235,169,True,weak_ink_support,loose_placement,partial,train,False
7237,76,True,weak_ink_support,loose_placement,partial,train,False
7241,225,True,weak_ink_support,loose_placement,partial,train,False
7242,29,True,weak_ink_support,loose_placement,partial,train,False
7243,0,True,weak_ink_support,blank_plate,exhaustive,val,True
7244,159,True,aligned,loose_placement,exhaustive,train,True
7245,150,False,off_plate,off_plate,off_plate,excluded_off_plate,False
7247,55,True,weak_ink_support,loose_placement,partial,train,False
7248,89,True,weak_ink_support,loose_placement,partial,train,False
7251,12,True,weak_ink_support,loose_placement,partial,train,False
7252,259,True,weak_ink_support,loose_placement,partial,train,False
7276,152,True,weak_ink_support,loose_placement,exhaustive,val,True
7278,5,True,weak_ink_support,loose_placement,partial,train,False
7279,88,True,weak_ink_support,loose_placement,partial,train,False
7280,1,True,weak_ink_support,loose_placement,partial,val,False
7281,156,True,weak_ink_support,loose_placement,partial,train,False
7283,165,True,weak_ink_support,loose_placement,partial,train,False
7284,2,True,aligned,loose_placement,partial,train,False
7287,87,True,weak_ink_support,traced_single_cell,partial,train,False
7288,173,True,weak_ink_support,loose_placement,partial,train,False
7290,180,True,aligned,loose_placement,partial,train,False
7291,169,True,weak_ink_support,loose_placement,partial,train,False
7293,76,True,weak_ink_support,loose_placement,partial,train,False
7296,83,False,off_plate,off_plate,off_plate,excluded_off_plate,False
7297,225,True,weak_ink_support,loose_placement,partial,train,False
7298,29,True,weak_ink_support,loose_placement,partial,train,False
7299,0,True,weak_ink_support,blank_plate,exhaustive,val,True
7300,159,True,weak_ink_support,loose_placement,exhaustive,train,True
7301,150,False,off_plate,off_plate,off_plate,excluded_off_plate,False
7306,195,True,weak_ink_support,traced_single_cell,partial,train,False
7307,12,True,weak_ink_support,loose_placement,partial,train,False
7308,259,True,weak_ink_support,loose_placement,partial,train,False
7309,231,True,weak_ink_support,blank_plate,no_drawn_cells,train,False
7310,142,True,weak_ink_support,blank_plate,sparse,train,False
7311,142,True,weak_ink_support,loose_placement,sparse,train,False
7312,246,True,weak_ink_support,loose_placement,sparse,train,False
7313,142,True,weak_ink_support,loose_placement,sparse,train,False
7314,243,True,weak_ink_support,loose_placement,sparse,train,False
7315,224,True,weak_ink_support,loose_placement,no_drawn_cells,train,False
7316,82,True,aligned,loose_placement,sparse,train,False
7317,179,True,weak_ink_support,traced_merged_cells,partial,train,False
7318,179,True,aligned,traced_single_cell,partial,train,False
7319,179,True,aligned,loose_placement,partial,train,False
7320,179,True,weak_ink_support,loose_placement,partial,train,False
7321,179,True,weak_ink_support,loose_placement,partial,train,False
7322,179,True,aligned,loose_placement,partial,train,False
7323,242,True,weak_ink_support,loose_placement,partial,train,False
7324,89,True,weak_ink_support,loose_placement,partial,train,False
7325,89,True,weak_ink_support,loose_placement,partial,train,False
7326,89,True,weak_ink_support,loose_placement,partial,train,False
7327,147,True,weak_ink_support,loose_placement,sparse,train,False
7328,147,True,weak_ink_support,loose_placement,sparse,train,False
7329,147,True,weak_ink_support,loose_placement,sparse,train,False
7330,147,True,weak_ink_support,loose_placement,sparse,train,False
7331,147,True,weak_ink_support,loose_placement,sparse,train,False
7332,254,True,weak_ink_support,loose_placement,partial,train,False
7333,254,True,weak_ink_support,loose_placement,partial,train,False
7334,254,True,weak_ink_support,loose_placement,partial,train,False
7335,254,True,weak_ink_support,loose_placement,partial,train,False
7336,254,True,weak_ink_support,loose_placement,partial,train,False
7337,229,True,aligned,loose_placement,partial,train,False
7338,229,True,aligned,traced_merged_cells,partial,train,False
7339,229,True,weak_ink_support,loose_placement,partial,train,False
7340,229,True,weak_ink_support,loose_placement,partial,train,False
7341,254,True,weak_ink_support,loose_placement,partial,train,False
7342,229,True,weak_ink_support,loose_placement,partial,train,False
7343,229,True,weak_ink_support,loose_placement,partial,train,False
7344,229,True,weak_ink_support,loose_placement,partial,train,False
7345,229,True,weak_ink_support,loose_placement,partial,train,False
7346,239,True,weak_ink_support,loose_placement,sparse,train,False
7347,187,True,weak_ink_support,loose_placement,partial,train,False
7348,187,True,weak_ink_support,loose_placement,partial,train,False
7349,187,True,weak_ink_support,loose_placement,partial,train,False
7350,187,True,weak_ink_support,loose_placement,partial,train,False
7351,187,True,weak_ink_support,loose_placement,partial,train,False
7352,187,True,weak_ink_support,loose_placement,partial,train,False
7353,199,True,weak_ink_support,loose_placement,partial,train,False
7354,199,True,weak_ink_support,loose_placement,partial,train,False
7355,199,True,weak_ink_support,loose_placement,partial,train,False
7356,199,True,weak_ink_support,loose_placement,partial,train,False
7357,199,True,weak_ink_support,loose_placement,partial,train,False
7358,228,True,weak_ink_support,loose_placement,sparse,train,False
7359,228,True,weak_ink_support,loose_placement,sparse,train,False
7360,228,True,weak_ink_support,loose_placement,sparse,train,False
7361,228,True,weak_ink_support,loose_placement,sparse,train,False
7362,153,True,weak_ink_support,loose_placement,exhaustive,val,True
7363,153,True,weak_ink_support,loose_placement,exhaustive,val,True
7364,153,True,weak_ink_support,loose_placement,exhaustive,val,True
7365,153,True,weak_ink_support,loose_placement,exhaustive,val,True
7366,153,True,weak_ink_support,loose_placement,exhaustive,val,True
7367,223,True,weak_ink_support,loose_placement,exhaustive,val,True
7368,223,True,weak_ink_support,loose_placement,exhaustive,val,True
7369,223,True,weak_ink_support,loose_placement,exhaustive,val,True
7370,223,True,weak_ink_support,loose_placement,exhaustive,val,True
7371,223,True,weak_ink_support,loose_placement,exhaustive,val,True
7372,223,True,weak_ink_support,loose_placement,exhaustive,val,True
7373,223,True,weak_ink_support,loose_placement,exhaustive,val,True
7374,109,True,aligned,traced_single_cell,exhaustive,train,True
7375,109,True,weak_ink_support,loose_placement,exhaustive,train,True
7376,109,True,aligned,loose_placement,exhaustive,train,True
7377,41,True,weak_ink_support,loose_placement,sparse,train,False
7378,41,True,weak_ink_support,loose_placement,sparse,train,False
7379,41,True,weak_ink_support,loose_placement,sparse,train,False
7380,41,True,aligned,traced_single_cell,sparse,train,False
7381,100,True,weak_ink_support,traced_merged_cells,sparse,train,False
7382,100,True,weak_ink_support,loose_placement,sparse,train,False
7383,100,True,weak_ink_support,loose_placement,sparse,train,False
7384,100,True,weak_ink_support,loose_placement,sparse,train,False
7385,100,True,weak_ink_support,loose_placement,sparse,train,False
7386,100,True,weak_ink_support,loose_placement,sparse,train,False
7387,236,True,weak_ink_support,loose_placement,sparse,train,False
7388,236,True,weak_ink_support,loose_placement,sparse,train,False
7389,236,True,aligned,loose_placement,sparse,train,False
7390,237,True,weak_ink_support,loose_placement,partial,train,False
7391,237,True,weak_ink_support,loose_placement,partial,train,False
7392,237,True,weak_ink_support,loose_placement,partial,train,False
7393,237,True,weak_ink_support,loose_placement,partial,train,False
7394,237,True,weak_ink_support,loose_placement,partial,train,False
7395,237,True,weak_ink_support,loose_placement,partial,train,False
7396,237,True,weak_ink_support,loose_placement,partial,train,False
7397,237,True,weak_ink_support,loose_placement,partial,train,False
7398,237,True,weak_ink_support,loose_placement,partial,train,False
7399,237,True,weak_ink_support,loose_placement,partial,train,False
7400,237,True,weak_ink_support,loose_placement,partial,train,False
7401,236,True,weak_ink_support,loose_placement,sparse,train,False
7402,202,True,weak_ink_support,loose_placement,partial,train,False
7403,202,True,weak_ink_support,loose_placement,partial,train,False
7404,202,True,weak_ink_support,loose_placement,partial,train,False
7405,202,True,weak_ink_support,loose_placement,partial,train,False
7406,202,True,weak_ink_support,loose_placement,partial,train,False
7407,202,True,weak_ink_support,loose_placement,partial,train,False
7408,202,True,weak_ink_support,loose_placement,partial,train,False
7409,202,True,weak_ink_support,loose_placement,partial,train,False
7410,202,True,weak_ink_support,loose_placement,partial,train,False
7411,202,True,weak_ink_support,loose_placement,partial,train,False
7412,202,True,aligned,loose_placement,partial,train,False
7413,202,True,weak_ink_support,loose_placement,partial,train,False
